,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,prompt,problem,studenteval_id,n_successes,n_completions,pass1,path,model,last_attempt
679,679,679,876,876,"def percentWin(guess,answers):
    """"""
    given two lists, divide the number of 'X' in the first list by the length of the list, multiply by 100. Subtract this number from 100. Return the String of this obtained number as an integer plus the percentage sign.
    """"""",percentWin,1608,48,200,0.24,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_888.results.json.gz,llama3p1_8b_base,1
680,680,680,877,877,"def percentWin(guess,answers):
    """"""
    This function compares how similar 2 lists are and returns the percent of the guess list that matches the answer list.
    """"""",percentWin,1609,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_889.results.json.gz,llama3p1_8b_base,0
681,681,681,878,878,"def add_int(lst, num):
    """"""
    Go through the list, if the input is a string concatenate the number outside of the list to the string, if the input is a number add the number outside of the list to the number
    """"""",add_int,240,8,200,0.04,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_89.results.json.gz,llama3p1_8b_base,1
682,682,682,879,879,"def percentWin(guess,answers):
    """"""
    This function compares how similar 2 lists are and returns the percent of the guess list that matches the answer list. The percentage is multiplied by 100, rounded to have no decimal, and ""%"" is added to the final result.
    """"""",percentWin,1612,140,200,0.7,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_890.results.json.gz,llama3p1_8b_base,1
683,683,683,880,880,"def percentWin(guess,answers):
    """"""
    Count how many characters in a range of numbers match those in another range of numbers and display the difference as a percentage
    """"""",percentWin,1613,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_891.results.json.gz,llama3p1_8b_base,0
684,684,684,881,881,"def percentWin(guess,answers):
    """"""
    Count how many characters in a range of numbers match those in another range of numbers and display the difference rounded to the nearest whole number. Multiply the difference by 100 and display followed by '%'
    """"""",percentWin,1617,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_892.results.json.gz,llama3p1_8b_base,1
685,685,685,882,882,"def percentWin(guess,answers):
    """"""
    Take in array A. Iterate through array A, and record the proportion of numbers in it versus letters.
    """"""",percentWin,1618,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_893.results.json.gz,llama3p1_8b_base,0
686,686,686,883,883,"def percentWin(guess,answers):
    """"""
    Take in array A. Create variable X equal to 0. Iterate through array A. When a character is present in Array A, add 1 to Y. Return Y divided by the size of the array, rounded to the nearest percent.
    """"""",percentWin,1620,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_894.results.json.gz,llama3p1_8b_base,1
687,687,687,884,884,"def percentWin(guess,answers):
    """"""
    Given two lists, compares each item in the second list to each item in the first list. For each item in the second list that does not match the first list, it subtracts from one, one divided by the total length of the list. Then it prints the proportion of correct responses as a percentage.
    """"""",percentWin,1621,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_895.results.json.gz,llama3p1_8b_base,0
688,688,688,885,885,"def percentWin(guess,answers):
    """"""
    Given two lists, compares each item in the second list to each item in the first list. Every time an item in the second list does not match the first list, it subtracts from one, one divided by the total length of the list. Then it prints the proportion of correct responses multiplied by 100 and followed by a percent sign.
    """"""",percentWin,1623,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_896.results.json.gz,llama3p1_8b_base,1
689,689,689,886,886,"def percentWin(guess,answers):
    """"""
    Calculate the percentage of numbers in the guess that aren't ""X""
    """"""",percentWin,1624,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_897.results.json.gz,llama3p1_8b_base,1
690,690,690,887,887,"def percentWin(guess,answers):
    """"""
    check both lists for equality and return the percent of matching items
    """"""",percentWin,1625,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_898.results.json.gz,llama3p1_8b_base,0
691,691,691,888,888,"def percentWin(guess,answers):
    """"""
    check both lists for equality and return the percent of matching items as a string rounded to the nearest whole number with a %
    """"""",percentWin,1628,96,200,0.48,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_899.results.json.gz,llama3p1_8b_base,1
692,692,692,889,889,"def add_up(arr):
    """"""
    For each variable in the list, if the variable can be casted to a float, adds the variable to a separate list. Adds the number in this list together and returns the number. If there are no numbers, returns 0.
    """"""",add_up,31,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_9.results.json.gz,llama3p1_8b_base,1
693,693,693,890,890,"def add_int(lst, num):
    """"""
    If position in lst is string, append num to string. If position in lst is integer, add num to integer. Return the new lst. 
    """"""",add_int,241,162,200,0.81,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_90.results.json.gz,llama3p1_8b_base,0
694,694,694,891,891,"def percentWin(guess,answers):
    """"""
    Add the items in guess and answers together, find out which value different than others and get its counts. Divid the sum number of items in guess and answers by the number of the different value. Return the value in percent after divided. If the different items same as other items in both guess and answers, then return ""100%""
    """"""",percentWin,1629,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_900.results.json.gz,llama3p1_8b_base,1
695,695,695,901,901,"def add_int(lst, num):
    """"""
    If position in lst is string, append num to string. If position in lst is integer, add num to integer. If position in lst is list, add list to lst. Return the new lst. 
    """"""",add_int,244,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_91.results.json.gz,llama3p1_8b_base,1
696,696,696,912,912,"def add_int(lst, num):
    """"""
    given an inputed list, return a new list where each element of the new list is an element of the initial list but with the number added to it. if the initial list element is a string, they should concatenate with a string of the number inputted. if the initial list element is a number, they should add normally
    """"""",add_int,245,48,200,0.24,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_92.results.json.gz,llama3p1_8b_base,0
697,697,697,923,923,"def add_int(lst, num):
    """"""
    given an inputed list, return a new list where each element of the new list is an element of the initial list but with the number added to it. if the initial list element is a string, they should concatenate with a string of the number inputted. if the initial list element is a number, they should add normally. if an element of the initial list is neither, leave it alone and add it to the outputted list regardless
    """"""",add_int,246,169,200,0.845,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_93.results.json.gz,llama3p1_8b_base,1
698,698,698,927,927,"def laugh(size):
    """"""
    This function prints ""ha"" for any value
    """"""",laugh,1669,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_933.results.json.gz,llama3p1_8b_base,0
699,699,699,928,928,"def laugh(size):
    """"""
    This function uses the size of laugh to determine the amount of times an h is printed. This function creates a loop in which it prints an h with a's after it the size of laugh. It then subtracts 1 from the size and prints an h with less a's. It does this until it reaches a value of 1
    """"""",laugh,1694,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_934.results.json.gz,llama3p1_8b_base,1
700,700,700,929,929,"def laugh(size):
    """"""
    the function laugh will take the input of an int and should output a string with the ha as many times as the input but also the number of a's is based on the number it is currently working with

    """"""",laugh,1695,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_935.results.json.gz,llama3p1_8b_base,0
701,701,701,930,930,"def laugh(size):
    """"""
    the function laugh will take the input of an int and should output a string with ""ha"" as many times as the input int. However each respective ""ha"" has as many a's as the current number of ""ha""s left to produce. and add a space in between the ha's but not at the very end. 


    """"""",laugh,1698,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_936.results.json.gz,llama3p1_8b_base,1
